id_institucion,id_comuna,nombre_institucion,nivel,afiliacion_institucion
20803,248,Colegio Santa Barbara,Basico/Medio,Publica
20804,248,Escuela Particular Agua Santa,Basico/Medio,Publica
20805,248,Quepuca Estadio,Basico/Medio,Privada
20806,248,Escuela Particular Queuco,Basico/Medio,Privada
20807,248,Chichintahue,Basico/Medio,Privada
20808,248,Escuela El Castillo,Basico/Medio,Publica
20809,248,Escuela Particular Malla-Malla,Basico/Medio,Privada
20810,248,Colegio Agrícola Los Mayos,Basico/Medio,Publica
20811,248,Internado Liceo Cardenal Antonio Samore,Basico/Medio,Privada
20812,248,Jardin Infantil Colorin Colorado,Basico/Medio,Privada
20813,248,Araucaria School,Basico/Medio,Publica
20814,248,Escuela Básica Cacique Levián,Basico/Medio,Publica
20815,248,Escuela Especial Los Naranjos,Basico/Medio,Publica
20816,248,Escuela De Lenguaje Alborada,Basico/Medio,Publica
20817,251,Escuela De Concentración Fronteriza Ralco Alto Biobío,Basico/Medio,Publica
20818,251,Escuela Basica Pitril,Basico/Medio,Publica
20819,251,Escuela Ralco Lepoy,Basico/Medio,Publica
20820,251,Escuela Callaqui,Basico/Medio,Publica
20821,251,Escuela Particular Quepuca Ralco,Basico/Medio,Publica
20822,251,Escuela Particular Edgardo Solar Acuña,Basico/Medio,Publica
20823,251,Escuela Particular Trapa Trapa,Basico/Medio,Publica
20824,251,Escuela Particular Canicu,Basico/Medio,Publica
20825,251,Escuela Part.Trapa Trapa Butalelbum,Basico/Medio,Publica
20826,251,Liceo Ralco,Basico/Medio,Publica
20827,245,Liceo Bicentenario Valle Del Sol Quilaco,Basico/Medio,Publica
20828,245,Escuela Basica Rucalhue,Basico/Medio,Publica
20829,245,Escuela Basica Cerro El Padre,Basico/Medio,Publica
20830,245,Escuela Basica Campamento,Basico/Medio,Publica
20831,245,Escuela Basica Danicalqui,Basico/Medio,Publica
20832,245,Escuela Basica De Bellavista,Basico/Medio,Publica
20833,245,Escuela Basica Piniquihue,Basico/Medio,Privada
20834,245,Escuela Basica Renalhue,Basico/Medio,Privada
20835,245,Escuela Quilapalos,Basico/Medio,Privada
20836,245,Escuela Basica Loncopangue,Basico/Medio,Publica
20837,245,Liceo Fray Juan Matud,Basico/Medio,Publica
20838,245,Escuela Especial De Lenguaje El Sol De Quilaco,Basico/Medio,Privada
20839,242,Escuela De Adultos Rio Sur,Basico/Medio,Publica
20840,242,Liceo Miguel Ángel Cerda Leiva,Basico/Medio,Publica
20841,242,Escuela Blanco Encalada,Basico/Medio,Publica
20842,242,Escuela Basica Mulchen,Basico/Medio,Publica
20843,242,Escuela Ignacio Verdugo Cavada,Basico/Medio,Publica
20844,242,Liceo Crisol,Basico/Medio,Publica
20845,242,Escuela Sacerdote Alejandro Manera,Basico/Medio,Publica
20846,242,Escuela Artística Villa Las Peñas,Basico/Medio,Publica
20847,242,Escuela Especial De Adultos,Basico/Medio,Privada
20848,242,Escuela Alhuelemu,Basico/Medio,Publica
20849,242,Escuela Basica Munilque Izaurieta,Basico/Medio,Publica
20850,242,Escuela Basica Santa Emilia,Basico/Medio,Privada
20851,242,Ana De Pile,Basico/Medio,Privada
20852,242,Escuela Basica San Luis De Malven,Basico/Medio,Publica
20853,242,Escuela Basica Palermo Rehuen,Basico/Medio,Privada
20854,242,Escuela Basica Bureo,Basico/Medio,Publica
20855,242,Escuela Basica Maica,Basico/Medio,Privada
20856,242,Escuela Basica Pilguen,Basico/Medio,Publica
20857,242,Escuela Basica Munilque Correa,Basico/Medio,Privada
20858,242,Escuela Basica Selva Negra,Basico/Medio,Privada
20859,242,Colonia Santa Ana,Basico/Medio,Privada
20860,242,Escuela Hogar El Cisne,Basico/Medio,Privada
20861,242,Escuela Basica El Parron,Basico/Medio,Publica
20862,242,Santa Ema,Basico/Medio,Privada
20863,242,Escuela Basica Aguadas De Chumulco,Basico/Medio,Privada
20864,242,Licura,Basico/Medio,Privada
20865,242,Escuela Basica El Eden,Basico/Medio,Publica
20866,242,Escuela Basica Rapelco,Basico/Medio,Publica
20867,242,Escuela Basica Tres Vientos,Basico/Medio,Publica
20868,242,Escuela Basica Los Hinojos,Basico/Medio,Publica
20869,242,Escuela Basica Santa Adriana,Basico/Medio,Publica
20870,242,Escuela Basica Aurora De Enero,Basico/Medio,Publica
20871,242,El Morro,Basico/Medio,Privada
20872,242,Los Radales,Basico/Medio,Privada
20873,242,Escuela Basica Casas De Pile,Basico/Medio,Publica
20874,242,La Ensenada,Basico/Medio,Privada
20875,242,Escuela San Bernardino De Sena,Basico/Medio,Publica
20876,242,Escuela Particular Subvencionado El Mirador Del Biobío,Basico/Medio,Publica
20877,242,Escuela Basica Caledonia,Basico/Medio,Privada
20878,242,Escuela Especial De La Solidaridad,Basico/Medio,Publica
20879,242,Escuela Sacerdote Alejandro Manera,Basico/Medio,Privada
20880,242,Liceo Miguel Angele Cerda Leiva,Basico/Medio,Privada
20881,242,Internado Liceo C 69 Miguel Angel Cerda,Basico/Medio,Privada
20882,242,Escuela Acumar,Basico/Medio,Publica
20883,242,Jardin Infantil Mi Nido De Mulchen,Basico/Medio,Publica
20884,242,Colegio Umbrales Del Alba,Basico/Medio,Publica
20885,242,Escuela Villa La Granja,Basico/Medio,Publica
20886,242,Liceo Bicentenario De Excelencia Nuevo Mundo,Basico/Medio,Publica
20887,242,Centro De Educacion De Adultos Antumapu,Basico/Medio,Privada
20888,242,Jardin Infantil Karamelo,Basico/Medio,Publica
20889,242,Escuela De Lenguaje Atrapa Palabras,Basico/Medio,Publica
20890,242,Colegio Borderio,Basico/Medio,Publica
20891,242,Escuela Especial De Lenguaje Adonay,Basico/Medio,Publica
20892,242,Escuela Especial De Lenguaje Caracol,Basico/Medio,Privada
20893,242,Escuela Especial Rayito De Sol,Basico/Medio,Publica
20894,242,Escuela Especial De Lenguaje El Ceresito,Basico/Medio,Privada
20895,242,Escuela De Lenguaje Tierra De Niños,Basico/Medio,Privada
20896,244,Liceo Polivalente La Frontera,Basico/Medio,Publica
20897,244,Escuela Basica Rihue,Basico/Medio,Publica
20898,244,Escuela Basica Villa Coigue,Basico/Medio,Publica
20899,244,Escuela Basica Vaqueria,Basico/Medio,Publica
20900,244,Escuela Basica Santa Amelia Coigue,Basico/Medio,Privada
20901,244,Liceo Agricola De Negrete,Basico/Medio,Publica
20902,244,Colegio Acumar,Basico/Medio,Publica
20903,244,Escuela Especial Los Girasoles,Basico/Medio,Publica
20904,244,Escuela Especial De Lenguaje Antukuyen,Basico/Medio,Publica
20905,243,Liceo Polivalente Municipal De Nacimiento,Basico/Medio,Publica
20906,243,Escuela El Saber,Basico/Medio,Publica
20907,243,Escuela Oscar Guerrero Quinsac,Basico/Medio,Publica
20908,243,Escuela Canada,Basico/Medio,Publica
20909,243,Escuela Toqui Lautaro,Basico/Medio,Publica
20910,243,Escuela Basica Dollinco,Basico/Medio,Publica
20911,243,Escuela Santa Gertrudis.,Basico/Medio,Privada
20912,243,Escuela San Ramon,Basico/Medio,Publica
20913,243,Escuela Los Patos,Basico/Medio,Publica
20914,243,Escuela Basica El Peral,Basico/Medio,Publica
20915,243,Escuela El Tambillo,Basico/Medio,Privada
20916,243,Escuela San Francisco De Monterrey,Basico/Medio,Privada
20917,243,Escuela Víctor Manuel Beltrán Carrimán,Basico/Medio,Publica
20918,243,Escuela Santa Luisa,Basico/Medio,Publica
20919,243,El Pino,Basico/Medio,Privada
20920,243,Escuela Palmilla,Basico/Medio,Publica
20921,243,Escuela San Francisco De Millapoa,Basico/Medio,Publica
20922,243,Escuela Carrizal,Basico/Medio,Publica
20923,243,Escuela San Roque,Basico/Medio,Publica
20924,243,Escuela Las Corrientes,Basico/Medio,Publica
20925,243,Escuela Millapoa Diuquin,Basico/Medio,Publica
20926,243,Escuela Los Guindos Alto,Basico/Medio,Publica
20927,243,Escuela Los Canelos,Basico/Medio,Privada
20928,243,Escuela Los Castanos,Basico/Medio,Publica
20929,243,Escuela Chequenal,Basico/Medio,Publica
20930,243,Escuela Particular El Carrizal,Basico/Medio,Publica
20931,243,Colegio Teresiano Padre Enrique,Basico/Medio,Publica
20932,243,Escuela Especial De Lenguaje Pequeñas Palabras,Basico/Medio,Privada
20933,243,Escuela Municipal Carrizal - Menir,Basico/Medio,Publica
20934,243,Colegio San Juan De Dios,Basico/Medio,Publica
20935,243,Escuela De Lenguaje Jesus Maestro,Basico/Medio,Publica
20936,243,Escuela Nacimiento De Nuestro Señor,Basico/Medio,Publica
20937,243,Escuela Especial Ampalu,Basico/Medio,Publica
20938,243,Centro Estimulación Temprana Princesita Misin,Basico/Medio,Publica
20939,243,Sala Cuna La Cruz,Basico/Medio,Privada
20940,247,Liceo Isidora Aguirre Tupper,Basico/Medio,Publica
20941,247,Escuela Miguel Luis Amunategui,Basico/Medio,Publica
20942,247,Escuela Basica Turquia,Basico/Medio,Publica
20943,247,Escuela Basica Los Callejones,Basico/Medio,Publica
20944,247,Internado Liceo San Rosendo,Basico/Medio,Privada
20945,247,Escuela Especial De Lenguaje Rayen,Basico/Medio,Publica
20946,250,Escuela Municipal De Adultos,Basico/Medio,Privada
20947,250,Liceo Padre Luis Alberto Saldes Irarrazabal,Basico/Medio,Publica
20948,250,Escuela Héroes De Chile,Basico/Medio,Publica
20949,250,Liceo Técnico Profesional Gonzalo Guglielmi Montiel,Basico/Medio,Publica
20950,250,Liceo Municipal Rio Claro,Basico/Medio,Publica
20951,250,Escuela Municipal Cambrales,Basico/Medio,Publica
20952,250,Escuela Enrique Puffe Kind,Basico/Medio,Publica
20953,250,Escuela Padre Pedro Campos Menchaca,Basico/Medio,Publica
20954,250,Escuela Municipal Rere,Basico/Medio,Publica
20955,250,Escuela Municipal Las Nieves,Basico/Medio,Publica
20956,250,Escuela Municipal Canchillas,Basico/Medio,Publica
20957,250,Escuela Municipal De Cachagua,Basico/Medio,Privada
20958,250,Escuela Municipal Paso Hondo,Basico/Medio,Privada
20959,250,Escuela Municipal Perigallo,Basico/Medio,Privada
20960,250,Escuela Municipal Huinanco,Basico/Medio,Privada
20961,250,Escuela Municipal Choigue Alto,Basico/Medio,Privada
20962,250,Escuela Municipal Los Despachos,Basico/Medio,Privada
20963,250,Escuela Municipal Poca Vista,Basico/Medio,Privada
20964,250,Escuela Municipal Cerro Parra,Basico/Medio,Publica
20965,250,Escuela Municipal El Fuerte Rio Claro,Basico/Medio,Privada
20966,250,Escuela Municipal Tomentuco,Basico/Medio,Privada
20967,250,Instituto San Sebastián Básico.,Basico/Medio,Publica
20968,250,Colegio Inglés The Sower School,Basico/Medio,Privada
20969,250,Esccuela Municipal Profesor David Fernández Pérez,Basico/Medio,Privada
20970,250,Colegio Raiquen,Basico/Medio,Publica
20971,250,Instituto San Sebastián Medio,Basico/Medio,Publica
20972,250,Centro Educacion Integral De Adultos,Basico/Medio,Publica
20973,250,Escuela Diego Portales Palazuelos,Basico/Medio,Publica
20974,250,Escuela De Lenguaje San Sebastian,Basico/Medio,Publica
20975,250,Jardin Infantil Minimundo,Basico/Medio,Privada
20976,250,Escuela Especial De Lenguaje El Trencito,Basico/Medio,Publica
20977,221,Liceo Chiguayante,Basico/Medio,Publica
20978,221,Liceo Jose Hipolito Salas Y Toro,Basico/Medio,Publica
20979,221,Escuela Basica John F. Kennedy,Basico/Medio,Publica
20980,221,Escuela Belgica,Basico/Medio,Publica
20981,221,Escuela Republica Federal Alemana,Basico/Medio,Publica
20982,221,Escuela Basica Manquimavida,Basico/Medio,Publica
20983,221,Escuela Basica Republica De Grecia,Basico/Medio,Publica
20984,221,Escuela La Esperanza,Basico/Medio,Publica
20985,221,Escuela Basica Comun La Araucana,Basico/Medio,Privada
20986,221,Colegio Particular Aurora De Chile,Basico/Medio,Privada
20987,221,Escuela Particular Presidente Gabriel González Videla,Basico/Medio,Publica
20988,221,Colegio Particular Andrés Bello,Basico/Medio,Publica
20989,221,Colegio Particular Santa Ines,Basico/Medio,Publica
20990,221,San Antonio,Basico/Medio,Privada
20991,221,Colegio Javiera Carrera,Basico/Medio,Privada
20992,221,Escuela Particular Manquimavida,Basico/Medio,Publica
20993,221,Colegio San Patricio,Basico/Medio,Publica
20994,221,Colegio Concepcion,Basico/Medio,Privada
20995,221,Colegio Chileno Arabe,Basico/Medio,Privada
20996,221,Liceo Manuel Bulnes,Basico/Medio,Privada
20997,221,Escuela Miguel De Cervantes,Basico/Medio,Publica
20998,221,Colegio Diferencial Santo Domingo,Basico/Medio,Publica
20999,221,Colegio Itahue De Chiguayante,Basico/Medio,Privada
21000,221,Colegio Pinares,Basico/Medio,Privada
21001,221,Escuela Especial De Lenguaje Descubre Palabras,Basico/Medio,Privada
21002,221,Colegio Particular Kennedy School,Basico/Medio,Publica
21003,221,Colegio Licanray,Basico/Medio,Publica
21004,221,Colegio Golden School,Basico/Medio,Privada
21005,221,Escuela Balmaceda Saavedra L.,Basico/Medio,Publica
21006,221,Jardin Infantil Luciernaga,Basico/Medio,Privada
21007,221,Isabel La Catolica,Basico/Medio,Privada
21008,221,Colegio Olimpia Guzman Bello,Basico/Medio,Publica
21009,221,Colegio Madre Paulina,Basico/Medio,Publica
21010,221,Colegio Pacific School,Basico/Medio,Privada
21011,221,Centro Educación Integral Adultos Induscap,Basico/Medio,Publica
21012,221,Colegio De Lenguaje Senderos Del Biobío,Basico/Medio,Publica
21013,221,Jardin Infantil Crececonmigo,Basico/Medio,Privada
21014,221,Colegio Concepcion Chiguayante,Basico/Medio,Privada
21015,221,Colegio Aurora De Chile Chiguayante,Basico/Medio,Privada
21016,221,Liceo Obispo San Miguel,Basico/Medio,Privada
21017,221,Pequeña Lulu,Basico/Medio,Privada
21018,221,Colegio The Pacific School,Basico/Medio,Privada
21019,221,Escuela De Lenguaje Altos De Chiguayante,Basico/Medio,Publica
21020,221,Centro Educación Integral Adultos Padre Carlos Puentes Figueroa,Basico/Medio,Publica
21021,221,Escuela De Lenguaje Y Jardín Infantil Porvenir,Basico/Medio,Publica
21022,221,Escuela De Lenguaje Chileduca,Basico/Medio,Publica
21023,221,Centro De Nivelación Y De Capacitación Para Adultos Madre Maria M Y S,Basico/Medio,Publica
21024,221,Escuela De Lenguaje Belen,Basico/Medio,Publica
21025,221,Colegio Aurora De Chile Sur,Basico/Medio,Privada
21026,221,Escuela Diferencial Autista Aspaut Chiguayant,Basico/Medio,Privada
21027,221,Colegio Porvenir School,Basico/Medio,Publica
21028,221,Escuela Diferencial Aspaut Chiguayante,Basico/Medio,Publica
21029,221,Instituto Humanidades Monseñor Jose Manuel Santo Ascarza,Basico/Medio,Publica
21030,221,Jardin Infantil Los Pequeños Artesanos,Basico/Medio,Publica
21031,221,Escuela Especial De Lenguaje Manquimavida,Basico/Medio,Publica
21032,221,Escuela Especial Centro De Capacitación E Integración Laboral Kries,Basico/Medio,Publica
21033,230,Liceo Bicentenario Industrial De La Construcción Hernán Valenzuela Leyton,Basico/Medio,Publica
21034,230,Liceo Técnico Profesional Pedro Del Río Zañartu,Basico/Medio,Publica
21035,230,Escuela Thomas Jefferson D 465,Basico/Medio,Publica
21036,230,Escuela Helen Keller Adams,Basico/Medio,Publica
21037,230,Liceo Simón Bolívar,Basico/Medio,Publica
21038,230,Escuela Manuel Rojas,Basico/Medio,Privada
21039,230,Liceo Técnico Profesional Lucila Godoy Alcayaga,Basico/Medio,Publica
21040,230,Escuela Republica Del Peru,Basico/Medio,Publica
21041,230,Escuela Blanca Estela Prat Carvajal,Basico/Medio,Publica
21042,230,Colegio Perla Del Bio Bio,Basico/Medio,Publica
21043,230,Escuela Alonkura,Basico/Medio,Publica
21044,230,Escuela Básica Cristóbal Colón,Basico/Medio,Publica
21045,230,Colegio Basico Villa Acero,Basico/Medio,Publica
21046,230,C.E.I.A. Hualpencillo,Basico/Medio,Publica
21047,230,Escuela Basica Hualpen,Basico/Medio,Privada
21048,230,Escuela Chome,Basico/Medio,Privada
21049,230,Escuela Basica Caleta Lenga,Basico/Medio,Publica
21050,230,Colegio Bernardo O´Higgins,Basico/Medio,Publica
21051,230,Escuela Particular Manuel Rodriguez,Basico/Medio,Privada
21052,230,Centro Integral Los Aromos,Basico/Medio,Publica
21053,230,Escuela Adventista De Hualpen,Basico/Medio,Privada
21054,230,Escuela Particular Gabriela Mistral,Basico/Medio,Privada
21055,230,Escuela Particular Enrique Molina Garmendia,Basico/Medio,Publica
21056,230,Centro Educación Evangélico De Hualpén,Basico/Medio,Publica
21057,230,Escuela Santa Teresita,Basico/Medio,Publica
21058,230,Escuela Particular San Juan Evangelista,Basico/Medio,Privada
21059,230,Colegio Montaner De Hualpen,Basico/Medio,Privada
21060,230,Escuela Particular Diego Portales,Basico/Medio,Publica
21061,230,Sagrados Corazones,Basico/Medio,Privada
21062,230,Escuela Diferencial Maria Montessori,Basico/Medio,Publica
21063,230,Colegio Parque Central,Basico/Medio,Publica
21064,230,Escuela Especial De Lenguaje San Sebastian,Basico/Medio,Privada
21065,230,Jardin Infantil Nuevo Capullito,Basico/Medio,Privada
21066,230,Jardin Infantil Jugando  Aprendo,Basico/Medio,Privada
21067,230,Escuela De Lenguaje Hualpen,Basico/Medio,Publica
21068,230,Escuela De Lenguaje Arco Iris,Basico/Medio,Publica
21069,230,Jardin Infantil Tierno Amanecer,Basico/Medio,Publica
21070,230,Escuela Diferencial Bao Bab,Basico/Medio,Publica
21071,230,Centro Integral De Educación High Scope Limitada,Basico/Medio,Privada
21072,230,Escuela Especial De Lenguaje Semillita,Basico/Medio,Publica
21073,230,Escuela Especial De Lenguaje Pequeños Tesoros,Basico/Medio,Publica
21074,230,Escuela Diferencial Beethoven,Basico/Medio,Publica
21075,230,Colegio Rucalhue,Basico/Medio,Publica
21076,230,Colegio Preston School,Basico/Medio,Privada
21077,230,Escuela Especial De Lenguaje Villa Hermosa,Basico/Medio,Publica
21078,230,Jardin Infantil Jugando Aprendo,Basico/Medio,Publica
21079,230,Escuela Especial De Lenguaje Peumayen,Basico/Medio,Privada
21080,230,Escuela Especial De Lenguaje Bristol,Basico/Medio,Privada
21081,230,Colegio Preston School,Basico/Medio,Privada
21082,230,Escuela Especial Diferencial Rucakuyén,Basico/Medio,Publica
21083,225,Escuela Diferencial Marta Stowhas Kargus,Basico/Medio,Publica
21084,225,Centro Capacitacion Laboral Diferencial,Basico/Medio,Privada
21085,225,Liceo Pencopolitano,Basico/Medio,Publica
21086,225,Escuela Republica De Italia,Basico/Medio,Publica
21087,225,Escuela Isla De Pascua,Basico/Medio,Publica
21088,225,Escuela Penco,Basico/Medio,Publica
21089,225,Escuela Eduardo Cambell Saavedra,Basico/Medio,Publica
21090,225,Escuela Almirante Jorge Montt Álvarez,Basico/Medio,Publica
21091,225,Escuela Almirante Patricio Lynch,Basico/Medio,Publica
21092,225,Escuela La Greda,Basico/Medio,Publica
21093,225,Escuela Vipla,Basico/Medio,Publica
21094,225,Escuela Ethel Henck De Grant,Basico/Medio,Publica
21095,225,Escuela Basica Primer Agua Abajo,Basico/Medio,Publica
21096,225,Colegio Particular Funny School,Basico/Medio,Publica
21097,225,Colegio Aitue,Basico/Medio,Privada
21098,225,Escuela Particular Queen Elizabeth School,Basico/Medio,Privada
21099,225,Miramar,Basico/Medio,Privada
21100,225,Colegio El Refugio,Basico/Medio,Publica
21101,225,Pedro Aguirre Cerda,Basico/Medio,Privada
21102,225,Colegio Particular Pequenos Amigos,Basico/Medio,Privada
21103,225,Liceo Rios De Chile,Basico/Medio,Publica
21104,225,Jardín Infantil Golden Kind`S,Basico/Medio,Privada
21105,225,Jardin Infantil Pasito A Pasito,Basico/Medio,Privada
21106,225,Jardin Infantil Botecito De Papel,Basico/Medio,Privada
21107,225,Escuela De Lenguaje San Nicolas,Basico/Medio,Publica
21108,225,Escuela Basica Los Conquistadores,Basico/Medio,Publica
21109,225,Escuela Basica Forjadores De Chile,Basico/Medio,Publica
21110,225,Jardín Infantil Ann Kudao,Basico/Medio,Publica
21111,225,Complejo Educacional Gloria Mendez Briones,Basico/Medio,Publica
21112,225,Colegio A-Lafken,Basico/Medio,Publica
21113,225,Centro Educacional Alborada,Basico/Medio,Publica
21114,225,Escuela Especial De Lenguaje Nuevo Futuro,Basico/Medio,Publica
21115,225,Escuela Especial De Lenguaje Jardín De Palabras,Basico/Medio,Publica
21116,225,Escuela Especial De Lenguaje Alcazar,Basico/Medio,Publica
21117,225,Escuela Especial De Lenguaje Kimalu,Basico/Medio,Publica
21118,225,Sala Cuna Hospital Penco Lirquen,Basico/Medio,Privada
21119,229,Liceo Bicentenario De Excelencia Industrial De Tome,Basico/Medio,Publica
21120,229,Liceo Comercial De Tome,Basico/Medio,Publica
21121,229,Escuela Especial Tomé,Basico/Medio,Publica
